V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
-0.333149052,0.188478887,0.441085308,0.487409802,0.720809877,0.756695001,1.011775253,0.633173909,1.268001623,0.951426297,0.830341418,1.027459584,1.089052725,0.733721023,0.800728713,0.686572076,0.680837237,0.868848817,0.685061184,0.693729377,0.193939037,0.272521493,0.204620179,0.064311539,-0.122311829,0.024076464,-0.215077809,-0.400150322,-0.544064593,-0.404364344,-0.708425156,-0.856814955,-0.825342897,-0.979680512,-0.914743887,-0.718252773,-0.943126056,-0.883942992,-1.219580407,-0.841600019,-0.816886198,-1.012307591,-1.085880504,-0.545046659,-0.534583281,-0.463953411,-0.803998428,-0.021469571,0.310286269,-0.278168795,2
-0.368145341,0.146326989,0.079539122,0.294285844,0.497425825,1.035210812,0.545478855,1.026320382,0.966416484,0.653773395,1.072030682,1.056153179,0.907099469,1.11784572,0.800254193,0.939655161,0.909417954,1.102494828,0.825777718,0.437236602,0.999174043,0.326313093,0.464902391,0.198379099,0.264497179,0.106158241,-0.091633786,-0.502149065,-0.472824444,-0.707107411,-0.733828311,-0.915063305,-0.94656518,-0.867589131,-0.76123754,-1.204631254,-0.840362916,-0.772810585,-0.674900154,-0.87892966,-1.228651591,-0.816853221,-0.987348762,-0.566926163,-0.665009577,-0.678395442,-0.550953297,-0.310217621,0.057317012,-0.197428756,2
-0.089802937,0.172421804,0.514349694,0.605081427,0.73933527,0.756014748,0.425279019,1.144773318,1.075800692,0.872598872,0.807280481,1.207339051,1.177007185,0.698105611,0.932527959,1.15442814,0.944730582,0.729377151,0.683843808,0.120421745,0.490733518,0.392782459,0.318887683,0.206767613,-0.119458647,-0.300124444,-0.657942069,-0.095599093,-0.204390247,-0.500353384,-0.758153042,-0.844684443,-0.843136336,-1.056610827,-0.860262515,-1.273214122,-1.059309782,-0.754598433,-1.181074225,-1.204277991,-0.989356246,-1.049835975,-0.96544751,-0.311890177,-0.400731216,-0.313376737,-0.463370796,-0.057739609,-0.195569057,-0.125738721,2
0.065232804,0.064239145,0.139129681,0.154956254,0.566107411,0.594452237,0.654262284,1.101376612,0.665519406,1.042224522,1.143476895,0.765016491,0.99902942,1.077836884,1.169711524,0.99594278,0.587555498,0.884813599,0.771688774,0.490561472,0.471866578,0.771565981,0.349205067,0.280582469,-0.007332826,-0.021870885,0.163760969,-0.335441779,-0.522581379,-0.453569186,-0.822455749,-0.628183599,-0.529145366,-0.713009709,-0.510236144,-1.222330359,-0.859062247,-0.992709738,-0.97188546,-1.053043347,-0.92068992,-0.86141746,-0.805962292,-0.494903937,-0.674495776,-0.296201069,-0.399296847,-0.207412759,-0.130923071,-0.016364104,2
0.033068466,0.035116709,0.332307201,0.127425234,0.158313046,0.714545273,0.823807354,1.031569127,0.884768443,1.008834442,0.81610328,1.103018114,1.234246605,0.910096907,1.175467979,1.038674343,1.03100091,0.975588812,0.997180229,0.576242461,0.758747471,0.220020286,0.478678345,0.020342548,-0.03608926,-0.19205374,-0.00199186,-0.011877792,-0.583896648,-0.474310133,-0.537750465,-0.999829822,-0.978098498,-0.875245223,-0.753031992,-0.888357863,-1.046423093,-0.963541157,-0.700651714,-1.193413022,-0.923468441,-0.818774015,-0.926170349,-0.631759737,-0.06126182,-0.377561048,-0.264527448,-0.510746369,-0.126798412,-0.063070216,2
0.032235989,0.192411804,0.045744964,0.360948976,0.497486101,0.643693247,0.365990049,0.632815507,0.868388657,0.829642432,0.820097954,0.926337694,0.981282519,1.06420284,1.091766372,1.038595542,0.637783721,0.983599762,0.811639348,0.600166371,0.682674833,0.594975681,-0.074055047,0.117427859,0.018491315,-0.32430966,-0.394344,0.00427149,-0.540102816,-0.36467393,-0.710191117,-0.613032944,-0.929370411,-0.957491807,-0.438646635,-1.170055558,-1.448901796,-0.969029681,-1.110535666,-1.135404076,-1.489213991,-0.842770864,-0.740822534,-0.632592998,-0.511618943,-0.330097868,-0.307742984,0.004779653,-0.262634675,-0.191208353,2
0.143924434,0.148664716,0.352399899,-0.360196083,0.27672852,0.6617613,0.705516357,1.121865541,0.867423522,0.91357592,0.64042056,1.026293721,1.230642952,0.938946905,1.032992,0.889857356,0.386793057,0.787694955,0.945476979,1.13058069,0.652406023,0.085667447,0.020893677,0.34218261,0.028819143,-0.167694442,-0.065193274,-0.143742053,-0.939587211,-0.500484005,-0.84313642,-0.569730497,-0.599991473,-0.827444326,-0.81837436,-0.848138375,-1.158645438,-1.086530604,-1.12661793,-1.158524449,-0.970735944,-0.940120499,-0.683455123,-0.871260069,-0.754663434,-0.548875969,-0.31126996,-0.159063944,-0.287559911,0.076183295,2
0.428951082,-0.095007949,0.345666444,0.496181334,0.42608114,0.52206865,0.59314783,1.078716605,1.026530145,0.813496527,0.71673932,0.626929959,1.029670232,0.942090794,1.026965087,1.002734593,0.689457993,0.793430534,0.889460581,0.514177801,0.305082622,0.464200737,0.776291863,0.424253535,0.063244556,-0.221154182,-0.161294991,-0.44564226,-0.558108808,-0.761618025,-0.801343107,-0.875112317,-0.37384851,-0.540676999,-0.643124406,-0.890327945,-0.869564859,-1.077179893,-0.781103162,-1.03917767,-0.805738071,-0.658488224,-0.970445075,-0.557075512,-0.450287061,-0.8495146,-0.352655013,0.097647493,-0.238080556,0.023075552,2
-0.487418171,0.559648986,-0.063613097,0.175078577,0.359302973,0.7634376,0.545306855,0.781874071,0.891998236,1.119567222,1.001266552,0.813893469,0.909543085,1.366388625,1.004311443,0.877897993,1.225344535,1.052699982,0.83803059,0.743173104,0.46984627,0.650651642,0.332220521,0.416342127,0.188486174,0.315894902,-0.214083549,-0.365324017,-0.298937402,-0.492802904,-0.878339804,-0.547629914,-0.611040298,-1.2515761,-1.17583523,-0.574527368,-1.200142367,-1.097575012,-1.123904033,-0.81100469,-1.037163044,-0.87216171,-0.764583904,-0.73751094,-0.580781088,-0.575184765,-0.288685077,-0.040504677,-0.22855077,-0.121254395,2
-0.014523768,0.263801257,-0.077980362,0.138277011,0.363812269,0.401135187,0.701155177,0.808452917,0.803069054,1.155588367,0.72288611,1.008270052,1.04221458,0.998383767,1.007753089,0.748389846,0.76620863,0.588400798,0.626731565,0.44135729,0.409694053,0.168978922,0.140758163,0.22871222,0.084189442,-0.270748415,0.042490115,-0.635094325,-0.675200927,-0.279888075,-0.781433094,-0.607255381,-0.387656307,-1.06365695,-1.097929915,-1.03075142,-1.10412057,-1.080476395,-0.845166197,-1.266120218,-1.012980389,-0.934470455,-0.761393171,-0.991743887,-0.431644012,-0.220800005,-0.46420617,0.022192235,-0.046528269,-0.131481696,2
0.065522672,-0.253680986,0.376506126,0.077778572,0.430914892,0.700678705,0.820893639,0.964102702,0.851138351,0.874204818,1.070947565,1.050088239,1.326133666,0.897097592,0.932506289,0.563165963,0.868708038,0.85858542,0.648055145,0.631435267,-0.065061893,0.52058655,0.257370165,0.352923839,0.235804379,0.114108707,-0.27398341,-0.009674359,-0.581393174,-0.433930241,-0.77977315,-0.91799121,-1.165817642,-0.67658917,-0.827387178,-0.588293773,-0.764198179,-0.853579219,-0.646093187,-0.735665123,-0.822002622,-1.007065344,-0.767354656,-0.918189184,-0.375482136,-0.701188819,-0.233006098,0.195901232,-0.284618894,-0.151948404,2
0.06006024,0.117636826,-0.414610152,0.052016113,0.516264708,0.373501093,0.701559289,1.081829613,0.861797914,0.838187721,0.647692332,0.975671969,0.827439052,0.941317756,1.221534524,0.890634703,0.722091822,0.8098537,0.742072235,0.709721287,0.398080294,0.522769229,0.261124767,0.11247932,0.09166458,-0.318490631,-0.216802129,-0.469270411,-0.322054393,-0.296882542,-0.475466448,-0.583493429,-0.895323923,-0.957749152,-0.940248479,-0.986260334,-1.170511458,-0.873219868,-1.171831615,-1.313417885,-1.014245768,-1.039201922,-1.058774968,-0.998684228,-0.934000521,-0.265324394,-0.203834362,-0.206753149,-0.005361741,0.032894121,2
-0.018719952,0.073114583,0.227941502,0.601037158,0.272379873,0.925093223,0.790791719,0.76478797,0.37685922,0.622812904,1.20255013,1.174476945,1.12786435,0.733085591,0.811058871,1.129888828,0.791671352,0.885916467,0.948431418,0.672749139,0.744546852,0.478562673,0.491846849,-0.147795766,-0.133293016,-0.217741276,-0.305014961,-0.032197043,-0.407793941,-0.670443945,-0.918814149,-0.558833842,-0.813293462,-0.919347062,-1.012093494,-0.761194105,-0.878707772,-1.574680821,-0.79564122,-1.03152499,-0.984245097,-0.499864655,-0.900204312,-0.501847342,-0.431912928,-0.683198734,-0.301543069,-0.397346415,0.367265164,-0.34660308,2
-0.049858644,0.061414862,0.336014838,0.768819043,0.403770449,0.746149428,0.646028044,0.671671743,0.82235821,0.650823109,0.661532551,0.466835031,0.749331526,0.687180609,1.077902944,0.977524678,0.58670563,0.549552807,0.623250886,0.911895254,0.967998698,0.547551048,0.274963118,0.485728483,0.102247255,0.361633457,-0.133335894,-0.390068708,-0.289003222,-0.790731747,-0.723294356,-0.754632817,-1.020924723,-1.059134816,-1.44721684,-1.220766858,-0.778642828,-1.10602535,-1.095075712,-0.921380696,-1.2106437,-0.867058447,-1.009834181,-0.918013555,-0.59109327,-0.316319075,-0.703058948,-0.480370467,-0.411732008,-0.105288423,2
-0.028169083,0.012873517,0.222246439,0.521827075,0.574783267,0.22855349,0.616342946,0.602270163,0.643897539,0.804254028,1.14400903,1.082219024,0.858320591,1.030411769,0.867208231,0.764689329,0.658977365,0.896268696,0.580681639,0.526650691,0.641490625,0.701648691,0.068352334,0.362066866,-0.378371411,-0.04471648,-0.123759303,-0.767995132,-0.498312889,-0.521936206,-0.47741623,-0.768522047,-0.654999002,-0.441825658,-0.991440933,-0.897265331,-0.750261469,-0.860535,-0.689567139,-0.91032129,-0.864858641,-1.125590437,-0.881341361,-0.691327515,-0.73683771,-0.540363275,-0.479224345,0.07727302,-0.003730191,-0.181919092,2
0.050592895,0.062645906,0.328357788,0.582135037,0.099831201,0.698331701,0.542762815,0.497139646,0.665107561,0.807873662,1.130670529,0.789014302,0.94783994,1.005687368,0.63579057,1.229507729,0.694724936,0.962168337,0.671697219,0.944922915,0.442167995,0.199439438,0.361987695,0.833422763,0.184625768,-0.460149717,-0.222542908,-0.260729444,-0.376074303,-0.520286403,-0.93875784,-1.142287106,-0.679018133,-0.928546712,-0.905454564,-0.892813875,-0.910826938,-0.926100031,-0.556358707,-0.979452356,-0.966829397,-0.986863656,-0.55867186,-0.615779162,-0.795124351,-0.374427958,-0.206745381,-0.241680138,-0.092129907,-0.044070473,2
0.202580339,-0.28541296,0.144859801,0.211057468,0.464712992,0.46616545,0.729500464,0.259409524,0.987843176,0.996730619,0.97959246,1.256469515,1.118149751,1.030986287,0.943651966,0.798289136,1.104120731,0.88369262,0.201043636,0.84977028,0.670269862,0.594046286,0.497818376,-0.079284996,-0.303758648,0.078156445,-0.116523463,-0.225238302,-0.232718819,-0.523644137,-0.565095327,-0.697714588,-0.880866128,-0.626447685,-1.017831496,-1.060827429,-1.478291144,-1.230283337,-0.905152365,-1.099834127,-0.681087897,-0.640359137,-0.187515288,-0.589750388,-0.530975407,-0.317384176,-0.571511105,-0.095566259,-0.505538444,-0.116990082,2
-0.078176043,-0.115501033,0.402603425,0.711090292,0.034128502,0.855029375,0.733907975,0.743860384,0.850392111,0.735568087,0.971486626,0.798261978,1.501301254,1.162272427,0.948428589,1.111554825,1.085328619,0.537465408,0.753795859,0.496909714,0.74410875,0.541058608,0.485071819,0.02481261,-0.005548418,-0.113248858,-0.559789548,0.172307433,-0.558654568,-0.478312317,-0.721531657,-0.738890899,-0.95720758,-0.64119279,-0.83388796,-1.1140633,-0.959150465,-1.158299016,-1.13748432,-1.006721346,-0.983742542,-0.755712691,-0.782324565,-0.610159061,-0.502859359,-0.307069445,-0.228822395,-0.199624035,-0.298678315,-0.044545153,2
0.26791322,0.332190346,0.412887035,0.19273903,0.758034276,0.796454222,0.763784051,0.922129684,0.98242605,0.956722376,1.413185679,1.071783758,1.259762587,0.968931255,0.839098678,0.805803654,0.952925631,0.757338743,0.542045046,0.884842531,0.838696554,0.707964056,-0.002452501,-0.05702644,0.360138839,-0.318068525,-0.106470572,-0.513309516,-0.560838487,-0.71507203,-0.649346358,-1.217278119,-0.748603706,-0.741739668,-0.862041496,-0.860451678,-0.821076979,-0.9483308,-1.07563883,-0.861780692,-1.10185788,-0.6438097,-0.649850686,-0.643587483,-0.593311178,-0.449747248,-0.385802311,-0.102875988,0.073960989,-0.358744168,2
0.03377123,0.169942806,0.557307497,0.328172823,0.306942679,0.312451877,1.014602216,0.637508243,0.973068746,1.248996106,1.215423457,1.079267006,0.954126698,1.342798065,0.921728883,0.964801388,0.806230614,0.513044265,0.502700851,0.887390728,0.221347709,0.309489608,0.196371012,0.433821787,-0.264701136,0.060429443,-0.176006846,-0.271262,-0.14127754,-0.54580727,-0.654821038,-0.421882488,-0.842360075,-0.889964018,-0.989069237,-1.134573594,-0.749617496,-1.393136452,-1.145069976,-1.155026958,-1.124453215,-0.793162771,-0.819343976,-0.811599711,-0.438995914,-0.691196117,-0.439662408,-0.212090298,-0.051998039,0.042413035,2
0.133046029,0.363099635,0.464726971,0.385210755,0.26035629,0.648449595,0.735552943,0.788776156,0.658561917,0.755680046,0.934671736,0.859374259,0.971155979,1.209952416,0.899689968,0.683880685,0.882626749,1.049163381,0.953016318,0.86034002,0.160008626,0.438978414,0.322739131,-0.357926059,0.112707932,-0.094425228,-0.094549302,-0.525928343,-0.586066828,-0.470432274,-0.958278274,-1.031390447,-0.677255855,-0.870690352,-0.629408901,-0.841651322,-1.251049696,-1.022649195,-1.274845039,-0.659517183,-0.793133802,-1.124601121,-0.813128803,-0.860052058,-0.417435861,-0.703444465,-0.163116703,0.044467448,-0.347905749,-0.218233084,2
-0.037511825,0.060334602,0.055065976,0.187091352,0.663998218,0.336337179,0.746192162,0.649016353,0.739509484,0.825443469,1.078150599,1.088876113,1.21258541,1.045233234,0.7541099,0.726194081,1.139352307,0.444137926,0.440378106,1.042987213,0.440815938,0.451524501,0.417707427,-0.13000546,0.155329701,-0.162431854,0.071692902,-0.418145359,-0.314126755,-0.587624451,-0.377859878,-0.932010518,-0.71502142,-0.663581944,-0.686033388,-1.268852782,-0.862831406,-1.064805016,-0.871642983,-1.185862231,-0.931161955,-0.837805181,-0.714600095,-0.987438339,-1.068634333,-0.773257414,-0.413916161,-0.029884386,0.023607977,0.400721729,2
0.034008227,0.156471294,0.051452847,0.23340584,0.498742921,0.524478632,0.718192564,0.712804782,0.793826625,0.930134356,1.030932106,0.929550974,0.841055434,0.958339019,1.383523469,0.719406976,1.144811518,0.528195862,0.844982446,0.691172041,0.489782208,0.571783841,0.651985494,0.354342934,0.207949156,0.083866627,0.136636724,-0.074154996,-0.337975957,-0.718769103,-0.542433294,-0.657474815,-0.758525787,-0.578737614,-0.806434987,-1.112224193,-0.658581057,-0.805773338,-1.075361219,-0.741258088,-0.785611513,-0.727858647,-0.686439644,-0.748890232,-0.808059654,-0.961080098,-0.293630722,-0.444596615,0.133155191,0.078514056,2
0.127337521,-0.062523337,0.274848284,0.362770538,0.673368764,0.383693436,0.857298765,0.816145964,0.686578542,0.881553641,0.929339411,0.906576594,0.928929134,1.248540645,0.653068482,0.90708333,0.908703311,0.531766312,0.623055202,0.643936454,0.746065434,0.285323342,0.397174614,0.256981852,0.202891482,-0.094326217,0.052819353,-0.418247697,-0.287591965,-0.706480886,-0.956841691,-0.946391636,-0.408612764,-0.587318207,-0.662529418,-0.508504289,-0.968583427,-0.778695269,-1.28615433,-1.170167854,-0.738924312,-1.27597166,-0.987724758,-0.659497698,-0.742674324,-0.595356431,-0.34116898,-0.345909848,-0.148597307,0.237539177,2
-0.159888827,-0.146242017,0.188177704,0.512499097,0.560599264,0.721395713,0.285195827,0.845468455,0.678243957,0.894673634,0.785216797,0.901057486,1.052566085,0.849991942,1.082392621,0.981169891,0.887018864,1.121813805,0.338397789,0.575407013,0.477471316,0.369769916,-0.007830043,0.784042478,0.349483234,-0.268518091,-0.102880228,-0.257204639,-0.105200659,-0.586183482,-0.90907405,-0.739562476,-1.292755201,-0.868547462,-1.193081126,-1.073611855,-0.933180636,-0.733895289,-0.937519627,-0.907315773,-0.833405992,-1.108606272,-0.807002449,-0.94719525,-0.680108293,-0.646603532,-0.314067971,-0.278031905,-0.265005456,-0.350235503,2
-0.343163641,0.070647714,0.00952792,0.321766677,0.763390463,0.606646532,0.843801498,0.51317335,0.592654871,0.826262176,0.659653205,0.795685125,1.060563439,1.079503492,0.850373365,1.075780892,1.329036324,0.719604601,0.736908326,0.947820237,0.854577841,0.482216999,0.343256747,0.311518304,0.272576829,0.03283418,-0.147181489,-0.323789641,-0.342126266,-0.093564421,-0.946740226,-0.955718181,-0.498469319,-0.643905626,-0.753793909,-1.3335069,-1.100443145,-1.161965045,-1.184460734,-1.246351205,-0.873129588,-0.909094008,-0.743712568,-0.769381379,-0.245347374,-0.364978565,-0.3118316,-0.155785212,-0.07605226,-0.056026582,2
-0.08150101,-0.103906006,0.452570876,0.40787875,0.007100314,0.633980184,0.660939463,0.638629164,0.771607278,0.930364812,1.454754403,1.104028823,0.877937838,0.953274936,1.173634231,1.065582657,0.513604115,0.440392645,0.447903053,0.958184703,0.745453873,0.708719383,0.574069608,0.256238855,-0.085280351,-0.143909682,-0.080778259,-0.530743471,-0.476803783,-0.829899145,-0.539299423,-0.754092735,-0.797942452,-0.906646835,-1.14304593,-1.054237669,-1.21620783,-0.897391929,-0.832782854,-1.094801303,-1.47035682,-0.707410764,-0.59292173,-0.545903722,-0.212840444,-0.606155875,-0.311161797,-0.483882382,-0.013837231,-0.244449851,2
0.093581229,0.369192063,0.008132415,0.254492932,0.630515886,0.567041351,0.788916721,0.778780552,0.669696456,0.471788828,0.974750465,1.22748333,0.948961861,0.881925422,1.064379481,1.147777972,0.825122704,0.438280288,0.85345315,0.434844127,0.464005427,0.497969074,0.224897425,0.054831684,0.154906605,0.192805441,-0.046719916,-0.547006388,-0.117949904,-0.415331344,-0.894265715,-0.673023922,-0.789215327,-0.619114252,-1.112742025,-1.125003216,-0.553504831,-0.787778286,-0.714286302,-0.73905645,-0.888257523,-0.543527204,-1.004964742,-0.115622919,-1.281001021,-0.477871356,-0.538269914,-0.56266175,-0.481589329,-0.331630539,2
-0.058533109,-0.317710026,-0.025417017,0.405207024,0.29021241,0.634060389,0.467738707,0.537839342,1.066060103,0.603481322,1.012089516,0.87757501,0.964852252,1.036169957,0.990420205,1.440048387,0.552413579,0.586804341,0.929115804,0.81136983,0.710589813,0.593248554,0.399793726,0.002974478,-0.028370764,-0.389601945,-0.235807878,-0.34123582,-0.142616714,-0.631894966,-0.510576883,-0.839815708,-0.877461787,-0.785713066,-0.925062755,-0.990978675,-0.614493721,-0.940296782,-1.378835637,-1.071844383,-1.295880991,-1.16983462,-0.979047145,-0.656232086,-0.793517279,-0.546339683,-0.486034657,-0.881512967,0.241003753,-0.365700961,2
0.356620762,0.115336108,0.483589688,0.210365858,0.761571442,0.523215863,0.599922296,0.514781127,0.68503914,1.029842259,1.270504985,0.984309346,1.262401723,0.978502381,1.174766358,0.771601339,0.484121605,0.683686946,0.670535609,0.510865471,0.812480428,-0.014904796,0.383559664,0.276201221,-0.114280727,0.139969876,-0.856226229,-0.509078634,-0.391793475,-0.755745642,-0.408978862,-0.886266961,-0.980305548,-0.887446796,-0.844803398,-0.893389086,-1.144181945,-1.033393022,-1.01503249,-0.800537073,-0.783604594,-1.118263091,-0.676463631,-0.596044308,-0.940425394,-0.235241518,-0.775127774,-0.28247265,0.026350933,0.017357171,2
-0.169306777,0.078478358,0.118947283,0.365712167,0.788731611,0.842645721,0.680073296,0.765455215,0.951836986,0.92069709,0.577931105,1.105005751,1.142783324,1.100103799,0.913319018,1.010972288,1.348359741,1.015216715,0.679444461,0.695330457,0.846081777,0.783703788,0.417558903,0.226279309,0.254622823,-0.004600118,-0.483266233,-0.147214075,-0.39053323,-0.834805652,-0.969155712,-1.06720259,-0.804139537,-1.005937037,-1.078749741,-0.927460695,-0.832409505,-0.857496663,-1.158770203,-1.085748895,-0.955873944,-0.898847646,-0.505529517,-0.46802039,-0.430691793,-0.431715041,-0.117967054,-0.463425784,0.07603745,-0.158846867,2
-0.01414055,0.243781486,0.373257022,0.390350842,0.475877059,0.413537028,0.721041941,0.973631284,0.73134497,1.082236192,0.718625155,0.873202458,1.051135131,1.118152506,0.940091361,1.006823613,0.819728514,1.025986005,0.903662632,0.606557785,0.392869153,0.52631654,0.268936669,0.353434835,0.170234622,-0.024057583,0.052156781,-0.186160022,-0.722229438,-0.343682905,-0.77828397,-0.850142201,-0.755032398,-0.460317299,-0.747281094,-0.710244686,-1.045337918,-0.898209148,-1.137115816,-0.948000626,-0.613597216,-0.781791101,-0.769361564,-0.637821748,-0.618047535,-0.444572774,-0.653910662,-0.764991225,-0.087227357,0.197832586,2
-0.185769163,-0.173609139,0.158262156,0.026127977,0.39337325,0.652708448,0.637529745,0.977241594,0.753945604,1.247493144,0.69052106,0.808983468,0.982564152,0.792682785,0.834169152,0.898991184,0.991210965,1.027956408,0.782473734,0.716833847,0.694901158,0.209121341,0.019780882,0.146519922,0.264949397,-0.352343849,-0.335258064,-0.190263865,-0.097081517,-0.465431877,-0.860682765,-0.814551194,-1.040604469,-0.941820427,-0.825385225,-1.042794708,-1.250155607,-0.920851132,-1.045183726,-1.139049988,-0.932706765,-1.625345898,-0.840318766,-0.59079786,-0.433016656,-0.744664222,-0.443074185,-0.420011947,-0.151636347,-0.075568268,2
0.005894543,0.259166303,0.014154275,0.430593208,0.277819619,1.003567841,0.781256388,0.779533126,0.654918662,1.035416864,0.936544218,1.177615154,0.93629259,0.771669247,0.927993573,0.988553418,0.998406525,0.863835742,0.713303153,0.905612735,0.85633744,0.387938287,0.155984856,0.033739891,-0.009192331,-0.012572002,-0.075174222,-0.618803603,-0.475915757,-0.447419833,-0.812501352,-0.972151797,-0.733537359,-1.086085538,-0.917613245,-0.863526884,-0.547890669,-1.41074156,-1.439278874,-0.867516248,-0.966547242,-1.18223987,-0.791479985,-0.157547401,-0.460307549,-0.09424142,-0.282956227,-0.563572269,-0.156859708,-0.15699901,2
0.264376067,0.251297513,0.125732269,0.446004506,0.612846096,0.580224892,0.574699339,0.823011774,0.550950091,0.976614423,0.856924259,1.083978884,1.188953394,0.84678198,1.104134287,1.109319421,1.181909312,1.095712333,0.735515899,0.423602067,0.468588196,0.011592481,0.230510175,0.215542832,-0.05174809,-0.317201765,0.181349332,-0.245969629,0.025261477,-1.062498676,-0.618027672,-0.49849296,-0.50401755,-1.035691239,-0.825556977,-1.185903218,-0.604986955,-1.250102666,-1.094320263,-1.173984673,-0.903820761,-0.767356737,-0.574690455,-0.490786994,-0.606851458,0.015984317,-0.467672924,-0.301276331,-0.207149176,0.370125187,2
-0.07628199,0.13294618,0.258150677,0.413756668,0.603980534,0.62596502,0.845816381,0.879286024,0.771479284,0.759377535,0.905355343,0.859888251,1.239187578,0.66648197,1.037526211,0.864390198,0.771914258,0.642025807,0.532195946,0.648377638,0.363032323,0.417172963,0.252039952,0.603177545,-0.229943168,-0.523586833,-0.032394813,-0.100367052,-0.362307314,-0.642979957,-0.48688994,-0.877464327,-0.912258587,-0.932822167,-0.918125153,-0.885030764,-0.670129344,-0.98140464,-1.171008775,-0.542046966,-0.963354163,-1.024123316,-0.720684352,-0.888155189,-0.64772591,-0.520375146,-0.16948655,-0.562891307,-0.192564966,-0.081510147,2
-0.085412432,-0.186609254,0.336239479,0.543227775,0.436781339,0.557393187,0.478008963,1.105079927,0.667450618,0.815224407,0.67237416,0.82231948,1.335630658,1.237344016,1.120128589,0.827487572,0.823801226,0.810810222,0.724440964,1.092695042,0.344002434,0.471575206,0.383282116,-0.244883257,0.305870826,-0.088645048,-0.444484437,-0.436767517,0.016198947,-0.843464942,-0.438808107,-0.777682996,-0.602101849,-1.093896545,-1.200094822,-1.22003837,-1.114099652,-0.966588768,-0.988730376,-1.073605919,-1.122666176,-0.564438406,-1.006140817,-0.722809254,-0.358066861,-0.098424552,-0.35789951,-0.174134829,-0.180670899,-0.023109072,2
0.232222171,0.263568023,0.323244673,0.177551055,0.209289015,0.845953749,0.785833557,1.122332144,0.912505991,1.12616252,0.976097304,0.934492232,0.896036603,0.986136358,1.009617916,0.778105394,0.860135932,0.823661267,0.45989082,0.508051924,0.335780155,0.461035265,0.319655181,0.44600663,0.188102501,-0.227026278,-0.05663507,-0.339267767,-0.418319446,-0.342371868,-0.477567912,-0.756785571,-1.039792335,-0.808907066,-0.980564777,-1.037401712,-1.368306631,-1.098008305,-1.269542296,-0.927335784,-1.241628094,-1.068793269,-0.565487531,-0.936873129,-0.296492054,-0.671921152,-0.275634013,-0.11547445,-0.526170357,-0.194816937,2
0.256801745,-0.046887139,0.288657301,0.612168195,0.519669588,0.751309218,0.739768543,0.474127511,0.860903533,0.792407892,1.279263483,1.090048734,0.868795503,1.167203039,1.105196036,0.782319202,0.969617203,0.888290434,0.722885202,0.850512248,0.565916858,0.885683604,0.299615699,0.228008677,0.27502149,-0.200562347,0.026259363,-0.028841617,-0.384268519,-0.285201597,-0.410585118,-0.872924116,-0.793457829,-0.967125129,-1.039729118,-0.961336702,-0.948436998,-1.182448322,-0.819216502,-0.967604838,-1.177415715,-0.536774831,-1.017613007,-0.807234608,-0.717864634,-0.506491041,-0.497676271,0.198195917,-0.08550742,-0.070114469,2
0.506162246,0.852430893,1.130058606,0.788892633,0.814502959,0.715187322,0.657764414,0.637102465,0.551720548,0.714415535,0.493901296,0.064192155,-0.134045891,-0.283759284,-0.273458644,-0.547215538,-0.733491726,-0.866588058,-1.034014163,-1.004842827,-1.048083975,-1.344018817,-0.78008666,-0.597640624,-0.72987917,-0.764598825,-0.544319259,-0.454569041,-0.11251488,0.036251515,0.019042082,0.51913594,0.986752475,0.86694299,1.138771504,0.678167938,1.274230049,0.731980674,1.004244344,0.790913265,0.784287933,0.59066167,0.527284815,0.164289318,0.341719907,-0.192692779,-0.198246716,-0.672108118,-0.649149905,-1.08578287,3
0.596938121,0.637153646,0.93473735,0.685792245,1.130360533,0.821308845,1.209515223,0.833734966,0.653534184,0.528403926,0.639651435,0.321771016,0.00825329,-0.11183109,-0.289933494,-0.715850949,-0.769513896,-0.791701326,-0.844578231,-1.080445972,-0.897921544,-1.064267223,-0.700452291,-0.752085373,-1.228187635,-0.87662065,-0.511000722,-0.394951533,-0.090465727,0.168163092,0.188126385,0.224456733,0.284208594,0.949841712,0.787613092,0.869396925,0.879156553,1.332786523,0.990256669,1.241940729,0.459221412,0.531835277,0.553593296,0.285742005,0.002433194,-0.212757458,-0.376003244,-0.746619862,-0.465939461,-0.691942984,3
0.705285876,0.683267866,0.758318795,0.937776057,0.774154569,1.148010786,0.81241816,0.841484475,0.641801111,0.60836274,0.278794933,-0.058102473,0.370171347,0.034477897,-0.218496377,-0.253921129,-0.360278036,-0.584110878,-1.028646184,-1.205486154,-1.217236676,-0.766727469,-0.79203945,-1.063825203,-0.553939704,-0.565236562,-0.689087098,-0.525145163,-0.080105706,-0.215723939,0.064373396,0.307194124,0.830342063,0.759629032,1.126327692,0.833683014,0.685359392,0.922462641,0.891900112,0.976221463,0.830396543,0.756892924,0.836173014,-0.010274991,0.187920651,0.101727908,-0.195911148,-0.633420975,-0.203966109,-0.605497722,3
